investment_id,name,operator,v_nom,lat,lon,cod_year,commitment,source
8642,Neubau UW (Suchraum Woldegk),E.DIS Netz,110,53.4593,13.5833,2033,firm,VNB Netzausbauplan (NAP 2024)
8643,Neubau UW (Suchraum Wismar),E.DIS Netz,110,53.891,11.4648,2033,firm,VNB Netzausbauplan (NAP 2024)
8644,Neubau UW (Suchraum Treuenbrietzen),E.DIS Netz,110,52.0967,12.8735,2033,firm,VNB Netzausbauplan (NAP 2024)
8645,Neubau UW (Suchraum Schutow),E.DIS Netz,110,54.1061,12.0682,2033,firm,VNB Netzausbauplan (NAP 2024)
8646,Neubau UW (Suchraum Waren),E.DIS Netz,110,53.5156,12.6851,2033,firm,VNB Netzausbauplan (NAP 2024)
8647,Neubau UW (Suchraum Großbeeren),E.DIS Netz,110,52.3541,13.3078,2033,firm,VNB Netzausbauplan (NAP 2024)
8648,Neubau UW (Suchraum Tempelfelde),E.DIS Netz,110,52.7099,13.7181,2033,firm,VNB Netzausbauplan (NAP 2024)
8649,Neubau UW (Suchraum Schönberg),E.DIS Netz,110,,,2033,firm,VNB Netzausbauplan (NAP 2024)
8650,Neubau UW (Suchraum Seelow),E.DIS Netz,110,52.5318,14.3807,2033,firm,VNB Netzausbauplan (NAP 2024)
8651,Neubau UW (Suchraum Seddin),E.DIS Netz,110,52.2902,12.9849,2033,firm,VNB Netzausbauplan (NAP 2024)
8652,Neubau UW (Suchraum Riekdahl),E.DIS Netz,110,54.0916,12.1863,2028,firm,VNB Netzausbauplan (NAP 2024)
8653,Neubau UW (Suchraum Rüdersdorf),E.DIS Netz,110,52.4713,13.7845,2033,firm,VNB Netzausbauplan (NAP 2024)
8654,Neubau UW (Suchraum Plennin),E.DIS Netz,110,54.1741,12.6189,2033,firm,VNB Netzausbauplan (NAP 2024)
8655,Neubau UW (Suchraum Ruhleben),E.DIS Netz,110,52.5257,13.2414,2033,firm,VNB Netzausbauplan (NAP 2024)
8656,Neubau UW (Suchraum Neustadt),E.DIS Netz,110,,,2033,firm,VNB Netzausbauplan (NAP 2024)
8657,Neubau UW (Suchraum Niederlehme),E.DIS Netz,110,52.318,13.6498,2033,firm,VNB Netzausbauplan (NAP 2024)
8658,Neubau UW (Suchraum Rathenow),E.DIS Netz,110,52.6064,12.3382,2033,firm,VNB Netzausbauplan (NAP 2024)
8659,Neubau UW (Suchraum Luckenwalde),E.DIS Netz,110,52.0902,13.1742,2033,firm,VNB Netzausbauplan (NAP 2024)
8660,Neubau UW (Suchraum Pritzwalk),E.DIS Netz,110,53.1493,12.1762,2033,firm,VNB Netzausbauplan (NAP 2024)
8661,Neubau UW (Suchraum Neuenhagen),E.DIS Netz,110,53.7468,13.1115,2033,firm,VNB Netzausbauplan (NAP 2024)
8662,Neubau UW (Suchraum Neubukow),E.DIS Netz,110,54.0314,11.6721,2033,firm,VNB Netzausbauplan (NAP 2024)
8663,Neubau UW (Suchraum Malchin),E.DIS Netz,110,53.7383,12.7644,2033,firm,VNB Netzausbauplan (NAP 2024)
8664,Neubau UW (Suchraum Nauen),E.DIS Netz,110,52.6061,12.8773,2033,firm,VNB Netzausbauplan (NAP 2024)
8665,Neubau UW (Suchraum Lübnitz),E.DIS Netz,110,52.1564,12.529,2033,firm,VNB Netzausbauplan (NAP 2024)
8666,Neubau UW (Suchraum Löcknitz),E.DIS Netz,110,53.4519,14.217,2033,firm,VNB Netzausbauplan (NAP 2024)
8667,Neubau UW (Suchraum Klosterfelde),E.DIS Netz,110,52.7966,13.4802,2033,firm,VNB Netzausbauplan (NAP 2024)
8668,Neubau UW (Suchraum Letschin),E.DIS Netz,110,52.6437,14.3618,2033,firm,VNB Netzausbauplan (NAP 2024)
8669,Neubau UW (Suchraum Lehnin),E.DIS Netz,110,52.319,12.7452,2033,firm,VNB Netzausbauplan (NAP 2024)
8670,Neubau UW (Suchraum Kyritz),E.DIS Netz,110,52.9431,12.3967,2033,firm,VNB Netzausbauplan (NAP 2024)
8671,Neubau UW (Suchraum Gramelow),E.DIS Netz,110,53.4414,13.3476,2033,firm,VNB Netzausbauplan (NAP 2024)
8672,Neubau UW (Suchraum Kenz),E.DIS Netz,110,54.3295,12.7382,2033,firm,VNB Netzausbauplan (NAP 2024)
8673,Neubau UW (Suchraum Ketzin),E.DIS Netz,110,52.4769,12.8444,2033,firm,VNB Netzausbauplan (NAP 2024)
8674,Neubau UW (Suchraum Fürstenwalde),E.DIS Netz,110,52.3672,14.0584,2033,firm,VNB Netzausbauplan (NAP 2024)
8675,Neubau UW (Suchraum Kalsow),E.DIS Netz,110,53.92,11.5816,2033,firm,VNB Netzausbauplan (NAP 2024)
8676,Neubau UW (Suchraum Jüterbog),E.DIS Netz,110,51.9916,13.0801,2033,firm,VNB Netzausbauplan (NAP 2024)
8678,Neubau UW (Suchraum Ihlow),E.DIS Netz,110,51.8649,13.3533,2033,firm,VNB Netzausbauplan (NAP 2024)
8679,Neubau UW (Suchraum Greifswald),E.DIS Netz,110,54.0958,13.3815,2033,firm,VNB Netzausbauplan (NAP 2024)
8680,Neubau UW (Suchraum Hohen Neuendorf),E.DIS Netz,110,52.6733,13.2807,2028,firm,VNB Netzausbauplan (NAP 2024)
8681,Neubau UW (Suchraum Güstow Süd),E.DIS Netz,110,,,2033,firm,VNB Netzausbauplan (NAP 2024)
8682,Neubau UW (Suchraum Grevesmühlen),E.DIS Netz,110,53.8645,11.1899,2033,firm,VNB Netzausbauplan (NAP 2024)
8683,Neubau UW (Suchraum Falkensee),E.DIS Netz,110,52.5606,13.0882,2033,firm,VNB Netzausbauplan (NAP 2024)
8684,Neubau UW (Suchraum Erkner),E.DIS Netz,110,52.426,13.7543,2033,firm,VNB Netzausbauplan (NAP 2024)
8685,Neubau UW (Suchraum Geltow),E.DIS Netz,110,52.3637,12.9735,2033,firm,VNB Netzausbauplan (NAP 2024)
8686,Neubau UW (Suchraum Friesack),E.DIS Netz,110,52.7395,12.5783,2033,firm,VNB Netzausbauplan (NAP 2024)
8687,Neubau UW (Suchraum Friedland),E.DIS Netz,110,53.6716,13.5488,2033,firm,VNB Netzausbauplan (NAP 2024)
8688,Neubau UW (Suchraum Baumgarten),E.DIS Netz,110,53.8121,11.8711,2033,firm,VNB Netzausbauplan (NAP 2024)
8689,Neubau UW (Suchraum Falkenhagen),E.DIS Netz,110,52.4291,14.3169,2033,firm,VNB Netzausbauplan (NAP 2024)
8690,Neubau UW (Suchraum Eggesin),E.DIS Netz,110,53.6821,14.0779,2033,firm,VNB Netzausbauplan (NAP 2024)
8691,Neubau UW (Suchraum Dölitz),E.DIS Netz,110,53.9495,12.6809,2033,firm,VNB Netzausbauplan (NAP 2024)
8692,Neubau UW (Suchraum Dahlwitz-Hoppegarten),E.DIS Netz,110,52.5155,13.6685,2028,firm,VNB Netzausbauplan (NAP 2024)
8693,Neubau UW (Suchraum Briesen Dorf),E.DIS Netz,110,52.3447,14.2776,2033,firm,VNB Netzausbauplan (NAP 2024)
8694,Neubau UW (Suchraum Beetz),E.DIS Netz,110,52.8145,13.019,2033,firm,VNB Netzausbauplan (NAP 2024)
8695,Neubau UW (Suchraum Blumberg),E.DIS Netz,110,52.6024,13.6172,2028,firm,VNB Netzausbauplan (NAP 2024)
8696,Neubau UW (Suchraum Altentreptow),E.DIS Netz,110,53.6929,13.2512,2033,firm,VNB Netzausbauplan (NAP 2024)
8697,Neubau UW (Suchraum Dargun),E.DIS Netz,110,53.9,12.85,2033,firm,VNB Netzausbauplan (NAP 2024)
8698,Neubau UW (Suchraum Tessin),E.DIS Netz,110,54.0263,12.4684,2033,firm,VNB Netzausbauplan (NAP 2024)
8699,Neubau UW (Suchraum Wiek),E.DIS Netz,110,54.6214,13.29,2033,firm,VNB Netzausbauplan (NAP 2024)
8700,Neubau UW (Suchraum Wriezen),E.DIS Netz,110,52.7168,14.1366,2033,firm,VNB Netzausbauplan (NAP 2024)
8701,Neubau UW (Suchraum Wichmannsdorf),E.DIS Netz,110,53.2439,13.6413,2033,firm,VNB Netzausbauplan (NAP 2024)
8702,Neubau UW (Suchraum Ueckermünde),E.DIS Netz,110,53.7371,14.0459,2033,firm,VNB Netzausbauplan (NAP 2024)
8703,Neubau UW (Suchraum Stavenhagen),E.DIS Netz,110,53.6953,12.9083,2033,firm,VNB Netzausbauplan (NAP 2024)
8704,Neubau UW (Suchraum Strausberg),E.DIS Netz,110,52.5814,13.8834,2033,firm,VNB Netzausbauplan (NAP 2024)
8705,Neubau UW (Suchraum Stralsund),E.DIS Netz,110,54.3096,13.0821,2028,firm,VNB Netzausbauplan (NAP 2024)
8706,Neubau UW (Suchraum Storkow),E.DIS Netz,110,52.2058,13.905,2033,firm,VNB Netzausbauplan (NAP 2024)
8707,Neubau UW (Suchraum Sperenberg),E.DIS Netz,110,52.1415,13.365,2033,firm,VNB Netzausbauplan (NAP 2024)
8708,Neubau UW (Suchraum Schwedt),E.DIS Netz,110,53.0586,14.2841,2033,firm,VNB Netzausbauplan (NAP 2024)
8709,Neubau UW (Suchraum Sellin),E.DIS Netz,110,54.3771,13.6943,2033,firm,VNB Netzausbauplan (NAP 2024)
8710,Neubau UW (Suchraum Schönwalde),E.DIS Netz,110,53.5427,13.9047,2033,firm,VNB Netzausbauplan (NAP 2024)
8711,Neubau UW (Suchraum Schönefeld),E.DIS Netz,110,52.3886,13.5048,2028,firm,VNB Netzausbauplan (NAP 2024)
8712,Neubau UW (Suchraum Ribnitz),E.DIS Netz,110,54.2435,12.4312,2033,firm,VNB Netzausbauplan (NAP 2024)
8713,Neubau UW (Suchraum Riesdorf),E.DIS Netz,110,51.695,12.118,2033,firm,VNB Netzausbauplan (NAP 2024)
8714,Neubau UW (Suchraum Rheinsberg),E.DIS Netz,110,53.0983,12.891,2033,firm,VNB Netzausbauplan (NAP 2024)
8715,Neubau UW (Suchraum Oranienburg),E.DIS Netz,110,52.7529,13.2458,2028,firm,VNB Netzausbauplan (NAP 2024)
8716,Neubau UW (Suchraum Neubrandenburg),E.DIS Netz,110,53.5574,13.2603,2028,firm,VNB Netzausbauplan (NAP 2024)
8717,Neubau UW (Suchraum Oderberg),E.DIS Netz,110,52.8659,14.045,2033,firm,VNB Netzausbauplan (NAP 2024)
8718,Neubau UW (Suchraum Mukran),E.DIS Netz,110,54.4986,13.5889,2033,firm,VNB Netzausbauplan (NAP 2024)
8719,Neubau UW (Suchraum Neustrelitz),E.DIS Netz,110,53.3617,13.063,2033,firm,VNB Netzausbauplan (NAP 2024)
8720,Neubau UW (Suchraum Neuhof),E.DIS Netz,110,,,2033,firm,VNB Netzausbauplan (NAP 2024)
8721,Neubau UW (Suchraum Neuruppin),E.DIS Netz,110,52.9244,12.8093,2027,firm,VNB Netzausbauplan (NAP 2024)
8722,Neubau UW (Suchraum Mittenwalde),E.DIS Netz,110,52.2642,13.5361,2033,firm,VNB Netzausbauplan (NAP 2024)
8723,Neubau UW (Suchraum Liebenwalde),E.DIS Netz,110,52.8665,13.3902,2033,firm,VNB Netzausbauplan (NAP 2024)
8724,Neubau UW (Suchraum Klosterwalde),E.DIS Netz,110,53.1708,13.5603,2033,firm,VNB Netzausbauplan (NAP 2024)
8725,Neubau UW (Suchraum Karlshagen),E.DIS Netz,110,54.1167,13.8291,2033,firm,VNB Netzausbauplan (NAP 2024)
8726,Neubau UW (Suchraum Knieper),E.DIS Netz,110,54.3256,13.0668,2027,firm,VNB Netzausbauplan (NAP 2024)
8727,Neubau UW (Suchraum Kirchmöser),E.DIS Netz,110,52.3758,12.4228,2033,firm,VNB Netzausbauplan (NAP 2024)
8728,Neubau UW (Suchraum Heidekrug),E.DIS Netz,110,52.4161,12.4816,2033,firm,VNB Netzausbauplan (NAP 2024)
8729,Neubau UW (Suchraum Groß Köris),E.DIS Netz,110,52.1647,13.6588,2033,firm,VNB Netzausbauplan (NAP 2024)
8730,Neubau UW (Suchraum Granzow),E.DIS Netz,110,52.9594,12.2487,2033,firm,VNB Netzausbauplan (NAP 2024)
8731,Neubau UW (Suchraum Gransee),E.DIS Netz,110,53.0073,13.1589,2033,firm,VNB Netzausbauplan (NAP 2024)
8732,Neubau UW (Suchraum Fürstenberg),E.DIS Netz,110,52.1456,14.673,2033,firm,VNB Netzausbauplan (NAP 2024)
8733,Neubau UW (Suchraum Garz),E.DIS Netz,110,53.8812,14.1706,2033,firm,VNB Netzausbauplan (NAP 2024)
8734,Neubau UW (Suchraum Eberswalde),E.DIS Netz,110,52.8351,13.7997,2033,firm,VNB Netzausbauplan (NAP 2024)
8735,Neubau UW (Suchraum Finkenheerd),E.DIS Netz,110,52.249,14.567,2026,firm,VNB Netzausbauplan (NAP 2024)
8736,Neubau UW (Suchraum Eisenhüttenstadt),E.DIS Netz,110,52.1449,14.6294,2027,firm,VNB Netzausbauplan (NAP 2024)
8737,Neubau UW (Suchraum Britz),E.DIS Netz,110,52.4483,13.4423,2033,firm,VNB Netzausbauplan (NAP 2024)
8738,Neubau UW (Suchraum Dahlewitz),E.DIS Netz,110,52.3216,13.4366,2033,firm,VNB Netzausbauplan (NAP 2024)
8739,Neubau UW (Suchraum Brandenburg),E.DIS Netz,110,52.8455,13.2461,2033,firm,VNB Netzausbauplan (NAP 2024)
8740,Neubau UW (Suchraum Bergen),E.DIS Netz,110,,,2033,firm,VNB Netzausbauplan (NAP 2024)
8741,Neubau UW (Suchraum Bansin),E.DIS Netz,110,53.969,14.1391,2033,firm,VNB Netzausbauplan (NAP 2024)
8742,Neubau UW (Suchraum Anklam),E.DIS Netz,110,53.8561,13.6881,2033,firm,VNB Netzausbauplan (NAP 2024)
8743,Neubau UW (Suchraum Selchow),E.DIS Netz,110,52.3576,13.4722,2027,firm,VNB Netzausbauplan (NAP 2024)
8744,Neubau UW (Suchraum Röbel),E.DIS Netz,110,53.3768,12.606,2033,firm,VNB Netzausbauplan (NAP 2024)
8745,Neubau UW (Suchraum Hennigsdorf),E.DIS Netz,110,52.6376,13.2058,2026,firm,VNB Netzausbauplan (NAP 2024)
8746,Neubau UW (Suchraum Haffeld),E.DIS Netz,110,53.9143,11.4555,2033,firm,VNB Netzausbauplan (NAP 2024)
8747,Neubau UW (Suchraum Germendorf),E.DIS Netz,110,52.7492,13.1746,2026,firm,VNB Netzausbauplan (NAP 2024)
8748,Neubau UW (Suchraum Finow),E.DIS Netz,110,52.8365,13.7396,2033,firm,VNB Netzausbauplan (NAP 2024)
8749,Neubau UW (Suchraum Walsleben),E.DIS Netz,110,52.9399,12.668,2033,firm,VNB Netzausbauplan (NAP 2024)
8750,Neubau UW (Suchraum Torgelow),E.DIS Netz,110,53.6304,14.0113,2028,firm,VNB Netzausbauplan (NAP 2024)
8751,Neubau UW (Suchraum Teltow),E.DIS Netz,110,52.3806,13.2685,2027,firm,VNB Netzausbauplan (NAP 2024)
8752,Neubau UW (Suchraum Beeskow),E.DIS Netz,110,52.1722,14.2471,2027,firm,VNB Netzausbauplan (NAP 2024)
8753,Neubau UW (Suchraum Baruth),E.DIS Netz,110,52.0463,13.5019,2033,firm,VNB Netzausbauplan (NAP 2024)
8754,Neubau UW (Suchraum Bernau),E.DIS Netz,110,52.6787,13.5881,2033,firm,VNB Netzausbauplan (NAP 2024)
8755,Neubau UW (Suchraum Bergholz-Rehbrücke),E.DIS Netz,110,52.3441,13.1048,2033,firm,VNB Netzausbauplan (NAP 2024)
8997,UW Suchraum Blankenfelde/Mahlow/Großbeeren,50Hertz,380,52.3446,13.2655,2030,firm,TSO website (2026-07)
9008,UW Zolling (Neubau),TenneT,380,48.4563,11.7986,2031,firm,TSO website (2026-07)
9899,Suchraum Gemeinden Moritzburg/Radeburg/Ottendorf-Okrilla/Stadtbezirk Klotzsche: 380-kV-Kompensationsspule (1x 176 Mvar),50Hertz,380,51.214,13.7331,2030,firm,NEP 2037/2045 (2025) 2.E
9958,Suchraum Ludersheim/West: 380-kV-Kompensationsspule (1x),TenneT,380,49.394,11.3271,2030,firm,NEP 2037/2045 (2025) 2.E
9968,Suchraum Melbeck: 380-kV-Kompensationsspule (1x),TenneT,380,53.1783,10.4085,2030,firm,NEP 2037/2045 (2025) 2.E
9976,Suchraum Eschborn: STATCOM (1x),TenneT,380,50.1529,8.595,2032,firm,NEP 2037/2045 (2025) 2.E
10086,UW Aichkirchen - Neubau Umspannwerk,Bayernwerk Netz,110,49.0091,11.7557,2029,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10087,UW Aidenbach - Neubau Umspannwerk,Bayernwerk Netz,110,48.5678,13.088,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10088,UW Aiterhofen - Neubau Umspannwerk,Bayernwerk Netz,110,48.8457,12.6195,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10089,UW Altdorf-Nord - Neubau Umspannwerk,Bayernwerk Netz,110,48.5521,12.1034,2029,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10090,UW Altfraunhofen - Neubau Umspannwerk,Bayernwerk Netz,110,48.4485,12.1663,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10091,UW Altmannstein - Neubau Umspannwerk,Bayernwerk Netz,110,48.943,11.6292,2029,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10092,UW Anzing - Neubau Umspannwerk,Bayernwerk Netz,110,48.1506,11.8541,2029,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10093,UW Ascha - Neubau Umspannwerk,Bayernwerk Netz,110,48.1975,12.3665,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10094,UW Aßling - Neubau Umspannwerk,Bayernwerk Netz,110,47.9928,12.0058,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10095,UW Autenzell - Neubau Umspannwerk,Bayernwerk Netz,110,48.5138,11.2711,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10096,UW Bad Feilnbach - Neubau Umspannwerk,Bayernwerk Netz,110,47.5082,12.1117,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10097,UW Bad Staffelstein - Neubau Umspannwerk,Bayernwerk Netz,110,47.5082,12.1117,2029,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10098,UW Beilngries - Neubau Umspannwerk,Bayernwerk Netz,110,49.0197,11.5037,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10099,UW Brücklein - Neubau Umspannwerk,Bayernwerk Netz,110,49.5214,9.5048,2029,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10100,UW Büchelberg - Neubau Umspannwerk,Bayernwerk Netz,110,49.0541,8.2018,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10101,UW Creußen - Neubau Umspannwerk,Bayernwerk Netz,110,49.8517,11.5746,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10102,UW Deining - Neubau Umspannwerk,Bayernwerk Netz,110,49.2262,11.5399,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10103,UW Deusmauer - Neubau Umspannwerk,Bayernwerk Netz,110,49.2527,11.621,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10104,UW Eichendorf - Neubau Umspannwerk,Bayernwerk Netz,110,48.6336,12.8564,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10105,UW Ensdorf - Neubau Umspannwerk,Bayernwerk Netz,110,49.2888,6.78,2029,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10106,UW Ergoldsbach - Neubau Umspannwerk,Bayernwerk Netz,110,48.6911,12.2018,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10107,UW Ering-Nord - Neubau Umspannwerk,Bayernwerk Netz,110,48.2268,13.1044,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10108,UW Eschau-Hobbach - Neubau Umspannwerk,Bayernwerk Netz,110,49.8166,9.2607,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10109,UW Garching Leibnitz RZ - Neubau Umspannwerk,Bayernwerk Netz,110,48.2634,11.653,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10110,UW Gaubitzhausen - Neubau Umspannwerk,Bayernwerk Netz,110,48.6437,12.4535,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10111,UW Gegenbach - Neubau Umspannwerk,Bayernwerk Netz,110,48.7041,13.7683,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10112,UW Geiselhöring - Neubau Umspannwerk,Bayernwerk Netz,110,48.8111,12.3918,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10113,UW Gemünden - Neubau Umspannwerk,Bayernwerk Netz,110,50.9855,8.9675,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10114,UW Großenseebach - Neubau Umspannwerk,Bayernwerk Netz,110,49.6338,10.877,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10115,UW Großkarolinenfeld - Neubau Umspannwerk,Bayernwerk Netz,110,47.9288,12.0976,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10116,UW Grünbach - Neubau Umspannwerk,Bayernwerk Netz,110,50.446,12.3649,2029,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10117,UW Haarbach - Neubau Umspannwerk,Bayernwerk Netz,110,48.502,13.1487,2034,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10118,UW Hebertsfelden - Neubau Umspannwerk,Bayernwerk Netz,110,48.4065,12.82,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10119,UW Heitzenhofen - Neubau Umspannwerk,Bayernwerk Netz,110,49.1253,11.9375,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10120,UW Heitzmannsberg - Neubau Umspannwerk,Bayernwerk Netz,110,48.3039,12.6944,2029,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
10121,UW Heldenstein - Neubau Umspannwerk,Bayernwerk Netz,110,49.2983,8.0139,2028,firm,VNB Netzausbauplan (NAP 2024) Maßnahmentabelle
